t	RBG	i1	i2	i3	i4	i5	i6	i7	i8	i9	i10	i*	TB
753	5	63634.5	52047	24158.5	13202	7164.77	9821.92	5833.07	3207.89	3097.06	2291.97	4	488
753	6	63634.5	52047	24158.5	13202	7164.77	9821.92	5833.07	3207.89	3097.06	2291.97	4	488
753	7	63634.5	52047	24158.5	13202	7164.77	9821.92	5833.07	3207.89	3097.06	2291.97	4	488
753	8	63634.5	52047	24158.5	13202	7164.77	9821.92	5833.07	3207.89	3097.06	2291.97	4	488
753	9	63634.5	52047	24158.5	13202	7164.77	9821.92	5833.07	3207.89	3097.06	2291.97	4	488
753	10	63634.5	52047	24158.5	13202	7164.77	9821.92	5833.07	3207.89	3097.06	2291.97	4	488
753	11	63634.5	52047	24158.5	13202	7164.77	9821.92	5833.07	3207.89	3097.06	2291.97	4	488
753	12	63634.5	52047	24158.5	13202	7164.77	9821.92	5833.07	3207.89	3097.06	2291.97	4	488
754	1	82411.9	17170.1	1288.45	13202	7164.77	5152.48	5833.07	3207.89	3097.06	1575.73	4	632
754	2	82411.9	17170.1	1288.45	13202	7164.77	5152.48	5833.07	3207.89	3097.06	1575.73	4	632
754	3	82411.9	17170.1	1288.45	13202	7164.77	5152.48	5833.07	3207.89	3097.06	1575.73	4	632
754	4	82411.9	17170.1	1288.45	13202	7164.77	5152.48	5833.07	3207.89	3097.06	1575.73	4	632
754	5	82411.9	17170.1	1288.45	13202	7164.77	5152.48	5833.07	3207.89	3097.06	1575.73	4	632
754	6	82411.9	17170.1	1288.45	13202	7164.77	5152.48	5833.07	3207.89	3097.06	1575.73	4	632
754	7	82411.9	17170.1	1288.45	13202	7164.77	5152.48	5833.07	3207.89	3097.06	1575.73	4	632
754	8	82411.9	17170.1	1288.45	13202	7164.77	5152.48	5833.07	3207.89	3097.06	1575.73	4	632
754	9	82411.9	17170.1	1288.45	13202	7164.77	5152.48	5833.07	3207.89	3097.06	1575.73	4	632
754	10	82411.9	17170.1	1288.45	13202	7164.77	5152.48	5833.07	3207.89	3097.06	1575.73	4	632
754	11	82411.9	17170.1	1288.45	13202	7164.77	5152.48	5833.07	3207.89	3097.06	1575.73	4	632
754	12	82411.9	17170.1	1288.45	13202	7164.77	5152.48	5833.07	3207.89	3097.06	1575.73	4	632
755	1	82411.9	17170.1	1288.45	13202	3358.48	5152.48	12038.5	3207.89	6277.83	1575.73	4	632
755	2	82411.9	17170.1	1288.45	13202	3358.48	5152.48	12038.5	3207.89	6277.83	1575.73	4	632
755	3	82411.9	17170.1	1288.45	13202	3358.48	5152.48	12038.5	3207.89	6277.83	1575.73	4	632
755	4	82411.9	17170.1	1288.45	13202	3358.48	5152.48	12038.5	3207.89	6277.83	1575.73	4	632
755	5	82411.9	17170.1	1288.45	13202	3358.48	5152.48	12038.5	3207.89	6277.83	1575.73	4	632
755	6	82411.9	17170.1	1288.45	13202	3358.48	5152.48	12038.5	3207.89	6277.83	1575.73	4	632
755	7	82411.9	17170.1	1288.45	13202	3358.48	5152.48	12038.5	3207.89	6277.83	1575.73	4	632
755	8	82411.9	17170.1	1288.45	13202	3358.48	5152.48	12038.5	3207.89	6277.83	1575.73	4	632
755	9	82411.9	17170.1	1288.45	13202	3358.48	5152.48	12038.5	3207.89	6277.83	1575.73	4	632
755	10	82411.9	17170.1	1288.45	13202	3358.48	5152.48	12038.5	3207.89	6277.83	1575.73	4	632
755	11	82411.9	17170.1	1288.45	13202	3358.48	5152.48	12038.5	3207.89	6277.83	1575.73	4	632
755	12	82411.9	17170.1	1288.45	13202	3358.48	5152.48	12038.5	3207.89	6277.83	1575.73	4	632
756	1	49029.8	11804.5	24158.5	13202	3358.48	9821.92	12038.5	4711.59	6277.83	5658.3	4	376
756	2	49029.8	11804.5	24158.5	13202	3358.48	9821.92	12038.5	4711.59	6277.83	5658.3	4	376
756	3	49029.8	11804.5	24158.5	13202	3358.48	9821.92	12038.5	4711.59	6277.83	5658.3	4	376
756	4	49029.8	11804.5	24158.5	13202	3358.48	9821.92	12038.5	4711.59	6277.83	5658.3	4	376
756	5	49029.8	11804.5	24158.5	13202	3358.48	9821.92	12038.5	4711.59	6277.83	5658.3	4	376
756	6	49029.8	11804.5	24158.5	13202	3358.48	9821.92	12038.5	4711.59	6277.83	5658.3	4	376
756	7	49029.8	11804.5	24158.5	13202	3358.48	9821.92	12038.5	4711.59	6277.83	5658.3	4	376
756	8	49029.8	11804.5	24158.5	13202	3358.48	9821.92	12038.5	4711.59	6277.83	5658.3	4	376
756	9	49029.8	11804.5	24158.5	13202	3358.48	9821.92	12038.5	4711.59	6277.83	5658.3	4	376
756	10	49029.8	11804.5	24158.5	13202	3358.48	9821.92	12038.5	4711.59	6277.83	5658.3	4	376
756	11	49029.8	11804.5	24158.5	13202	3358.48	9821.92	12038.5	4711.59	6277.83	5658.3	4	376
756	12	49029.8	11804.5	24158.5	13202	3358.48	9821.92	12038.5	4711.59	6277.83	5658.3	4	376
757	1	49029.8	11804.5	24158.5	17097.7	21718.2	9821.92	9804.53	4711.59	6612.65	5658.3	4	376
757	2	49029.8	11804.5	24158.5	17097.7	21718.2	9821.92	9804.53	4711.59	6612.65	5658.3	4	376
757	3	49029.8	11804.5	24158.5	17097.7	21718.2	9821.92	9804.53	4711.59	6612.65	5658.3	4	376
757	4	49029.8	11804.5	24158.5	17097.7	21718.2	9821.92	9804.53	4711.59	6612.65	5658.3	4	376
757	5	49029.8	11804.5	24158.5	17097.7	21718.2	9821.92	9804.53	4711.59	6612.65	5658.3	4	376
757	6	49029.8	11804.5	24158.5	17097.7	21718.2	9821.92	9804.53	4711.59	6612.65	5658.3	4	376
757	7	49029.8	11804.5	24158.5	17097.7	21718.2	9821.92	9804.53	4711.59	6612.65	5658.3	4	376
757	8	49029.8	11804.5	24158.5	17097.7	21718.2	9821.92	9804.53	4711.59	6612.65	5658.3	4	376
757	9	49029.8	11804.5	24158.5	17097.7	21718.2	9821.92	9804.53	4711.59	6612.65	5658.3	4	376
757	10	49029.8	11804.5	24158.5	17097.7	21718.2	9821.92	9804.53	4711.59	6612.65	5658.3	4	376
757	11	49029.8	11804.5	24158.5	17097.7	21718.2	9821.92	9804.53	4711.59	6612.65	5658.3	4	376
757	12	49029.8	11804.5	24158.5	17097.7	21718.2	9821.92	9804.53	4711.59	6612.65	5658.3	4	376
758	1	63634.5	17170.1	15139.3	17097.7	21718.2	18194.7	9804.53	13332.8	6612.65	8093.51	4	488
758	2	63634.5	17170.1	15139.3	17097.7	21718.2	18194.7	9804.53	13332.8	6612.65	8093.51	4	488
758	3	63634.5	17170.1	15139.3	17097.7	21718.2	18194.7	9804.53	13332.8	6612.65	8093.51	4	488
758	4	63634.5	17170.1	15139.3	17097.7	21718.2	18194.7	9804.53	13332.8	6612.65	8093.51	4	488
758	5	63634.5	17170.1	15139.3	17097.7	21718.2	18194.7	9804.53	13332.8	6612.65	8093.51	4	488
758	6	63634.5	17170.1	15139.3	17097.7	21718.2	18194.7	9804.53	13332.8	6612.65	8093.51	4	488
758	7	63634.5	17170.1	15139.3	17097.7	21718.2	18194.7	9804.53	13332.8	6612.65	8093.51	4	488
758	8	63634.5	17170.1	15139.3	17097.7	21718.2	18194.7	9804.53	13332.8	6612.65	8093.51	4	488
758	9	63634.5	17170.1	15139.3	17097.7	21718.2	18194.7	9804.53	13332.8	6612.65	8093.51	4	488
758	10	63634.5	17170.1	15139.3	17097.7	21718.2	18194.7	9804.53	13332.8	6612.65	8093.51	4	488
758	11	63634.5	17170.1	15139.3	17097.7	21718.2	18194.7	9804.53	13332.8	6612.65	8093.51	4	488
758	12	63634.5	17170.1	15139.3	17097.7	21718.2	18194.7	9804.53	13332.8	6612.65	8093.51	4	488
759	1	63634.5	17170.1	15139.3	17097.7	17688	18194.7	4592	13332.8	5105.97	8093.51	4	488
759	2	63634.5	17170.1	15139.3	17097.7	17688	18194.7	4592	13332.8	5105.97	8093.51	4	488
759	3	63634.5	17170.1	15139.3	17097.7	17688	18194.7	4592	13332.8	5105.97	8093.51	4	488
759	4	63634.5	17170.1	15139.3	17097.7	17688	18194.7	4592	13332.8	5105.97	8093.51	4	488
759	5	63634.5	17170.1	15139.3	17097.7	17688	18194.7	4592	13332.8	5105.97	8093.51	4	488
759	6	63634.5	17170.1	15139.3	17097.7	17688	18194.7	4592	13332.8	5105.97	8093.51	4	488
759	7	63634.5	17170.1	15139.3	17097.7	17688	18194.7	4592	13332.8	5105.97	8093.51	4	488
759	8	63634.5	17170.1	15139.3	17097.7	17688	18194.7	4592	13332.8	5105.97	8093.51	4	488
759	9	63634.5	17170.1	15139.3	17097.7	17688	18194.7	4592	13332.8	5105.97	8093.51	4	488
759	10	63634.5	17170.1	15139.3	17097.7	17688	18194.7	4592	13332.8	5105.97	8093.51	4	488
759	11	63634.5	17170.1	15139.3	17097.7	17688	18194.7	4592	13332.8	5105.97	8093.51	4	488
759	12	63634.5	17170.1	15139.3	17097.7	17688	18194.7	4592	13332.8	5105.97	8093.51	4	488
760	1	49029.8	11804.5	15139.3	17097.7	17688	18194.7	4592	11327.9	5105.97	5658.3	4	376
760	2	49029.8	11804.5	15139.3	17097.7	17688	18194.7	4592	11327.9	5105.97	5658.3	4	376
760	3	49029.8	11804.5	15139.3	17097.7	17688	18194.7	4592	11327.9	5105.97	5658.3	4	376
760	4	49029.8	11804.5	15139.3	17097.7	17688	18194.7	4592	11327.9	5105.97	5658.3	4	376
760	5	49029.8	11804.5	15139.3	17097.7	17688	18194.7	4592	11327.9	5105.97	5658.3	4	376
760	6	49029.8	11804.5	15139.3	17097.7	17688	18194.7	4592	11327.9	5105.97	5658.3	4	376
760	7	49029.8	11804.5	15139.3	17097.7	17688	18194.7	4592	11327.9	5105.97	5658.3	4	376
760	8	49029.8	11804.5	15139.3	17097.7	17688	18194.7	4592	11327.9	5105.97	5658.3	4	376
760	9	49029.8	11804.5	15139.3	17097.7	17688	18194.7	4592	11327.9	5105.97	5658.3	4	376
760	10	49029.8	11804.5	15139.3	17097.7	17688	18194.7	4592	11327.9	5105.97	5658.3	4	376
760	11	49029.8	11804.5	15139.3	17097.7	17688	18194.7	4592	11327.9	5105.97	5658.3	4	376
760	12	49029.8	11804.5	15139.3	17097.7	17688	18194.7	4592	11327.9	5105.97	5658.3	4	376
761	1	49029.8	11804.5	15139.3	10172.1	4925.78	18194.7	12038.5	11327.9	6277.83	5658.3	4	376
761	2	49029.8	11804.5	15139.3	10172.1	4925.78	18194.7	12038.5	11327.9	6277.83	5658.3	4	376
761	3	49029.8	11804.5	15139.3	10172.1	4925.78	18194.7	12038.5	11327.9	6277.83	5658.3	4	376
761	4	49029.8	11804.5	15139.3	10172.1	4925.78	18194.7	12038.5	11327.9	6277.83	5658.3	4	376
761	5	49029.8	11804.5	15139.3	10172.1	4925.78	18194.7	12038.5	11327.9	6277.83	5658.3	4	376
761	6	49029.8	11804.5	15139.3	10172.1	4925.78	18194.7	12038.5	11327.9	6277.83	5658.3	4	376
761	7	49029.8	11804.5	15139.3	10172.1	4925.78	18194.7	12038.5	11327.9	6277.83	5658.3	4	376
761	8	49029.8	11804.5	15139.3	10172.1	4925.78	18194.7	12038.5	11327.9	6277.83	5658.3	4	376
761	9	49029.8	11804.5	15139.3	10172.1	4925.78	18194.7	12038.5	11327.9	6277.83	5658.3	4	376
761	10	49029.8	11804.5	15139.3	10172.1	4925.78	18194.7	12038.5	11327.9	6277.83	5658.3	4	376
761	11	49029.8	11804.5	15139.3	10172.1	4925.78	18194.7	12038.5	11327.9	6277.83	5658.3	4	376
761	12	49029.8	11804.5	15139.3	10172.1	4925.78	18194.7	12038.5	11327.9	6277.83	5658.3	4	376
762	1	4172.75	2146.27	1288.45	10172.1	4925.78	12720.2	12038.5	11327.9	6277.83	4369.06	0	632
762	2	4172.75	2146.27	1288.45	10172.1	4925.78	12720.2	12038.5	11327.9	6277.83	4369.06	0	632
762	3	4172.75	2146.27	1288.45	10172.1	4925.78	12720.2	12038.5	11327.9	6277.83	4369.06	0	632
762	4	4172.75	2146.27	1288.45	10172.1	4925.78	12720.2	12038.5	11327.9	6277.83	4369.06	0	632
762	5	4172.75	2146.27	1288.45	10172.1	4925.78	12720.2	12038.5	11327.9	6277.83	4369.06	0	632
762	6	4172.75	2146.27	1288.45	10172.1	4925.78	12720.2	12038.5	11327.9	6277.83	4369.06	0	632
762	7	4172.75	2146.27	1288.45	10172.1	4925.78	12720.2	12038.5	11327.9	6277.83	4369.06	0	632
762	8	4172.75	2146.27	1288.45	10172.1	4925.78	12720.2	12038.5	11327.9	6277.83	4369.06	0	632
762	9	4172.75	2146.27	1288.45	10172.1	4925.78	12720.2	12038.5	11327.9	6277.83	4369.06	0	632
762	10	4172.75	2146.27	1288.45	10172.1	4925.78	12720.2	12038.5	11327.9	6277.83	4369.06	0	632
762	11	4172.75	2146.27	1288.45	10172.1	4925.78	12720.2	12038.5	11327.9	6277.83	4369.06	0	632
762	12	4172.75	2146.27	1288.45	10172.1	4925.78	12720.2	12038.5	11327.9	6277.83	4369.06	0	632
769	1	4172.75	2146.27	1288.45	6925.66	10523.3	12720.2	7570.59	11327.9	6612.65	4369.06	0	632
769	2	4172.75	2146.27	1288.45	6925.66	10523.3	12720.2	7570.59	11327.9	6612.65	4369.06	0	632
769	3	4172.75	2146.27	1288.45	6925.66	10523.3	12720.2	7570.59	11327.9	6612.65	4369.06	0	632
769	4	4172.75	2146.27	1288.45	6925.66	10523.3	12720.2	7570.59	11327.9	6612.65	4369.06	0	632
769	5	4172.75	2146.27	1288.45	6925.66	10523.3	12720.2	7570.59	11327.9	6612.65	4369.06	0	632
769	6	4172.75	2146.27	1288.45	6925.66	10523.3	12720.2	7570.59	11327.9	6612.65	4369.06	0	632
769	7	4172.75	2146.27	1288.45	6925.66	10523.3	12720.2	7570.59	11327.9	6612.65	4369.06	0	632
769	8	4172.75	2146.27	1288.45	6925.66	10523.3	12720.2	7570.59	11327.9	6612.65	4369.06	0	632
769	9	4172.75	2146.27	1288.45	6925.66	10523.3	12720.2	7570.59	11327.9	6612.65	4369.06	0	632
769	10	4172.75	2146.27	1288.45	6925.66	10523.3	12720.2	7570.59	11327.9	6612.65	4369.06	0	632
769	11	4172.75	2146.27	1288.45	6925.66	10523.3	12720.2	7570.59	11327.9	6612.65	4369.06	0	632
769	12	4172.75	2146.27	1288.45	6925.66	10523.3	12720.2	7570.59	11327.9	6612.65	4369.06	0	632
770	1	38598	8048.51	24158.5	6925.66	10523.3	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
770	2	38598	8048.51	24158.5	6925.66	10523.3	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
770	3	38598	8048.51	24158.5	6925.66	10523.3	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
770	4	38598	8048.51	24158.5	6925.66	10523.3	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
770	5	38598	8048.51	24158.5	6925.66	10523.3	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
770	6	38598	8048.51	24158.5	6925.66	10523.3	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
770	7	38598	8048.51	24158.5	6925.66	10523.3	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
770	8	38598	8048.51	24158.5	6925.66	10523.3	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
770	9	38598	8048.51	24158.5	6925.66	10523.3	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
770	10	38598	8048.51	24158.5	6925.66	10523.3	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
770	11	38598	8048.51	24158.5	6925.66	10523.3	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
770	12	38598	8048.51	24158.5	6925.66	10523.3	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
771	1	38598	8048.51	24158.5	13202	17688	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
771	2	38598	8048.51	24158.5	13202	17688	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
771	3	38598	8048.51	24158.5	13202	17688	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
771	4	38598	8048.51	24158.5	13202	17688	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
771	5	38598	8048.51	24158.5	13202	17688	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
771	6	38598	8048.51	24158.5	13202	17688	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
771	7	38598	8048.51	24158.5	13202	17688	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
771	8	38598	8048.51	24158.5	13202	17688	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
771	9	38598	8048.51	24158.5	13202	17688	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
771	10	38598	8048.51	24158.5	13202	17688	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
771	11	38598	8048.51	24158.5	13202	17688	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
771	12	38598	8048.51	24158.5	13202	17688	9821.92	7570.59	9723.92	6612.65	1575.73	4	296
772	1	9388.69	4829.1	19648.9	13202	17688	15618.5	7570.59	6115.04	6612.65	5371.8	9	488
772	2	9388.69	4829.1	19648.9	13202	17688	15618.5	7570.59	6115.04	6612.65	5371.8	9	488
772	3	9388.69	4829.1	19648.9	13202	17688	15618.5	7570.59	6115.04	6612.65	5371.8	9	488
772	4	9388.69	4829.1	19648.9	13202	17688	15618.5	7570.59	6115.04	6612.65	5371.8	9	488
772	5	9388.69	4829.1	19648.9	13202	17688	15618.5	7570.59	6115.04	6612.65	5371.8	9	488
772	6	9388.69	4829.1	19648.9	13202	17688	15618.5	7570.59	6115.04	6612.65	5371.8	9	488
772	7	9388.69	4829.1	19648.9	13202	17688	15618.5	7570.59	6115.04	6612.65	5371.8	9	488
772	8	9388.69	4829.1	19648.9	13202	17688	15618.5	7570.59	6115.04	6612.65	5371.8	9	488
772	9	9388.69	4829.1	19648.9	13202	17688	15618.5	7570.59	6115.04	6612.65	5371.8	9	488
772	10	9388.69	4829.1	19648.9	13202	17688	15618.5	7570.59	6115.04	6612.65	5371.8	9	488
772	11	9388.69	4829.1	19648.9	13202	17688	15618.5	7570.59	6115.04	6612.65	5371.8	9	488
772	12	9388.69	4829.1	19648.9	13202	17688	15618.5	7570.59	6115.04	6612.65	5371.8	9	488
773	1	9388.69	4829.1	19648.9	16232	10523.3	15618.5	7570.59	6115.04	9458.6	5371.8	9	488
773	2	9388.69	4829.1	19648.9	16232	10523.3	15618.5	7570.59	6115.04	9458.6	5371.8	9	488
773	3	9388.69	4829.1	19648.9	16232	10523.3	15618.5	7570.59	6115.04	9458.6	5371.8	9	488
773	4	9388.69	4829.1	19648.9	16232	10523.3	15618.5	7570.59	6115.04	9458.6	5371.8	9	488
773	5	9388.69	4829.1	19648.9	16232	10523.3	15618.5	7570.59	6115.04	9458.6	5371.8	9	488
773	6	9388.69	4829.1	19648.9	16232	10523.3	15618.5	7570.59	6115.04	9458.6	5371.8	9	488
773	7	9388.69	4829.1	19648.9	16232	10523.3	15618.5	7570.59	6115.04	9458.6	5371.8	9	488
773	8	9388.69	4829.1	19648.9	16232	10523.3	15618.5	7570.59	6115.04	9458.6	5371.8	9	488
773	9	9388.69	4829.1	19648.9	16232	10523.3	15618.5	7570.59	6115.04	9458.6	5371.8	9	488
773	10	9388.69	4829.1	19648.9	16232	10523.3	15618.5	7570.59	6115.04	9458.6	5371.8	9	488
773	11	9388.69	4829.1	19648.9	16232	10523.3	15618.5	7570.59	6115.04	9458.6	5371.8	9	488
773	12	9388.69	4829.1	19648.9	16232	10523.3	15618.5	7570.59	6115.04	9458.6	5371.8	9	488
774	1	49029.8	4829.1	7086.49	16232	10523.3	12076.1	7570.59	7518.5	9458.6	6947.53	4	376
774	2	49029.8	4829.1	7086.49	16232	10523.3	12076.1	7570.59	7518.5	9458.6	6947.53	4	376
774	3	49029.8	4829.1	7086.49	16232	10523.3	12076.1	7570.59	7518.5	9458.6	6947.53	4	376
774	4	49029.8	4829.1	7086.49	16232	10523.3	12076.1	7570.59	7518.5	9458.6	6947.53	4	376
774	5	49029.8	4829.1	7086.49	16232	10523.3	12076.1	7570.59	7518.5	9458.6	6947.53	4	376
774	6	49029.8	4829.1	7086.49	16232	10523.3	12076.1	7570.59	7518.5	9458.6	6947.53	4	376
774	7	49029.8	4829.1	7086.49	16232	10523.3	12076.1	7570.59	7518.5	9458.6	6947.53	4	376
774	8	49029.8	4829.1	7086.49	16232	10523.3	12076.1	7570.59	7518.5	9458.6	6947.53	4	376
774	9	49029.8	4829.1	7086.49	16232	10523.3	12076.1	7570.59	7518.5	9458.6	6947.53	4	376
774	10	49029.8	4829.1	7086.49	16232	10523.3	12076.1	7570.59	7518.5	9458.6	6947.53	4	376
774	11	49029.8	4829.1	7086.49	16232	10523.3	12076.1	7570.59	7518.5	9458.6	6947.53	4	376
774	12	49029.8	4829.1	7086.49	16232	10523.3	12076.1	7570.59	7518.5	9458.6	6947.53	4	376
775	1	49029.8	4829.1	7086.49	13202	25300.6	12076.1	496.432	7518.5	11132.7	6947.53	4	376
775	2	49029.8	4829.1	7086.49	13202	25300.6	12076.1	496.432	7518.5	11132.7	6947.53	4	376
775	3	49029.8	4829.1	7086.49	13202	25300.6	12076.1	496.432	7518.5	11132.7	6947.53	4	376
775	4	49029.8	4829.1	7086.49	13202	25300.6	12076.1	496.432	7518.5	11132.7	6947.53	4	376
775	5	49029.8	4829.1	7086.49	13202	25300.6	12076.1	496.432	7518.5	11132.7	6947.53	4	376
775	6	49029.8	4829.1	7086.49	13202	25300.6	12076.1	496.432	7518.5	11132.7	6947.53	4	376
775	7	49029.8	4829.1	7086.49	13202	25300.6	12076.1	496.432	7518.5	11132.7	6947.53	4	376
775	8	49029.8	4829.1	7086.49	13202	25300.6	12076.1	496.432	7518.5	11132.7	6947.53	4	376
775	9	49029.8	4829.1	7086.49	13202	25300.6	12076.1	496.432	7518.5	11132.7	6947.53	4	376
775	10	49029.8	4829.1	7086.49	13202	25300.6	12076.1	496.432	7518.5	11132.7	6947.53	4	376
775	11	49029.8	4829.1	7086.49	13202	25300.6	12076.1	496.432	7518.5	11132.7	6947.53	4	376
775	12	49029.8	4829.1	7086.49	13202	25300.6	12076.1	496.432	7518.5	11132.7	6947.53	4	376
776	1	63634.5	25218.7	19648.9	13202	25300.6	7567.71	496.432	4711.59	11132.7	4369.06	4	488
776	2	63634.5	25218.7	19648.9	13202	25300.6	7567.71	496.432	4711.59	11132.7	4369.06	4	488
776	3	63634.5	25218.7	19648.9	13202	25300.6	7567.71	496.432	4711.59	11132.7	4369.06	4	488
776	4	63634.5	25218.7	19648.9	13202	25300.6	7567.71	496.432	4711.59	11132.7	4369.06	4	488
776	5	63634.5	25218.7	19648.9	13202	25300.6	7567.71	496.432	4711.59	11132.7	4369.06	4	488
776	6	63634.5	25218.7	19648.9	13202	25300.6	7567.71	496.432	4711.59	11132.7	4369.06	4	488
776	7	63634.5	25218.7	19648.9	13202	25300.6	7567.71	496.432	4711.59	11132.7	4369.06	4	488
776	8	63634.5	25218.7	19648.9	13202	25300.6	7567.71	496.432	4711.59	11132.7	4369.06	4	488
776	9	63634.5	25218.7	19648.9	13202	25300.6	7567.71	496.432	4711.59	11132.7	4369.06	4	488
776	10	63634.5	25218.7	19648.9	13202	25300.6	7567.71	496.432	4711.59	11132.7	4369.06	4	488
776	11	63634.5	25218.7	19648.9	13202	25300.6	7567.71	496.432	4711.59	11132.7	4369.06	4	488
776	12	63634.5	25218.7	19648.9	13202	25300.6	7567.71	496.432	4711.59	11132.7	4369.06	4	488
777	1	63634.5	25218.7	19648.9	4761.39	41421.3	7567.71	5833.07	4711.59	3934.11	4369.06	4	488
777	2	63634.5	25218.7	19648.9	4761.39	41421.3	7567.71	5833.07	4711.59	3934.11	4369.06	4	488
777	3	63634.5	25218.7	19648.9	4761.39	41421.3	7567.71	5833.07	4711.59	3934.11	4369.06	4	488
777	4	63634.5	25218.7	19648.9	4761.39	41421.3	7567.71	5833.07	4711.59	3934.11	4369.06	4	488
777	5	63634.5	25218.7	19648.9	4761.39	41421.3	7567.71	5833.07	4711.59	3934.11	4369.06	4	488
777	6	63634.5	25218.7	19648.9	4761.39	41421.3	7567.71	5833.07	4711.59	3934.11	4369.06	4	488
777	7	63634.5	25218.7	19648.9	4761.39	41421.3	7567.71	5833.07	4711.59	3934.11	4369.06	4	488
777	8	63634.5	25218.7	19648.9	4761.39	41421.3	7567.71	5833.07	4711.59	3934.11	4369.06	4	488
777	9	63634.5	25218.7	19648.9	4761.39	41421.3	7567.71	5833.07	4711.59	3934.11	4369.06	4	488
777	10	63634.5	25218.7	19648.9	4761.39	41421.3	7567.71	5833.07	4711.59	3934.11	4369.06	4	488
777	11	63634.5	25218.7	19648.9	4761.39	41421.3	7567.71	5833.07	4711.59	3934.11	4369.06	4	488
777	12	63634.5	25218.7	19648.9	4761.39	41421.3	7567.71	5833.07	4711.59	3934.11	4369.06	4	488
778	1	38598	32730.6	7086.49	4761.39	41421.3	5957.56	5833.07	11327.9	3934.11	5658.3	0	1480
778	2	38598	32730.6	7086.49	4761.39	41421.3	5957.56	5833.07	11327.9	3934.11	5658.3	0	1480
778	3	38598	32730.6	7086.49	4761.39	41421.3	5957.56	5833.07	11327.9	3934.11	5658.3	0	1480
778	4	38598	32730.6	7086.49	4761.39	41421.3	5957.56	5833.07	11327.9	3934.11	5658.3	0	1480
778	5	38598	32730.6	7086.49	4761.39	41421.3	5957.56	5833.07	11327.9	3934.11	5658.3	0	1480
778	6	38598	32730.6	7086.49	4761.39	41421.3	5957.56	5833.07	11327.9	3934.11	5658.3	0	1480
778	7	38598	32730.6	7086.49	4761.39	41421.3	5957.56	5833.07	11327.9	3934.11	5658.3	0	1480
778	8	38598	32730.6	7086.49	4761.39	41421.3	5957.56	5833.07	11327.9	3934.11	5658.3	0	1480
778	9	38598	32730.6	7086.49	4761.39	41421.3	5957.56	5833.07	11327.9	3934.11	5658.3	0	1480
778	10	38598	32730.6	7086.49	4761.39	41421.3	5957.56	5833.07	11327.9	3934.11	5658.3	0	1480
778	11	38598	32730.6	7086.49	4761.39	41421.3	5957.56	5833.07	11327.9	3934.11	5658.3	0	1480
778	12	38598	32730.6	7086.49	4761.39	41421.3	5957.56	5833.07	11327.9	3934.11	5658.3	0	1480
785	1	38598	32730.6	7086.49	10172.1	21718.2	5957.56	5833.07	11327.9	8119.33	5658.3	4	296
785	2	38598	32730.6	7086.49	10172.1	21718.2	5957.56	5833.07	11327.9	8119.33	5658.3	4	296
785	3	38598	32730.6	7086.49	10172.1	21718.2	5957.56	5833.07	11327.9	8119.33	5658.3	4	296
785	4	38598	32730.6	7086.49	10172.1	21718.2	5957.56	5833.07	11327.9	8119.33	5658.3	4	296
