% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
2.682	1	2	269	3	2	8	421	0	0
2.683	1	2	269	4	2	8	421	0	0
2.694	1	2	270	5	2	20	1191	0	0
2.695	1	2	270	6	2	20	1191	0	0
2.696	1	2	270	7	2	18	967	0	0
2.697	1	2	270	8	2	18	967	0	0
2.698	1	2	270	9	2	20	1191	0	0
2.699	1	2	270	10	2	20	1191	0	0
2.712	1	2	272	3	2	22	1383	0	0
2.713	1	2	272	4	2	22	1383	0	0
2.714	1	2	272	5	2	26	1836	0	0
2.715	1	2	272	6	2	26	1836	0	0
2.716	1	2	272	7	2	10	469	0	0
2.717	1	2	272	8	2	10	469	0	0
2.718	1	2	272	9	2	24	1620	0	0
2.73	1	2	274	1	2	20	1191	0	0
2.731	1	2	274	2	2	20	1191	0	0
2.732	1	2	274	3	2	20	1191	0	0
2.733	1	2	274	4	2	20	1191	0	0
2.734	1	2	274	5	2	20	1191	0	0
2.735	1	2	274	6	2	20	1191	0	0
2.736	1	2	274	7	2	18	967	0	0
2.737	1	2	274	8	2	18	967	0	0
2.738	1	1	274	9	1	16	903	0	0
2.739	1	1	274	10	1	16	903	0	0
2.74	1	1	275	1	1	12	597	0	0
2.741	1	1	275	2	1	12	597	0	0
2.742	1	1	275	3	1	6	309	0	0
2.743	1	1	275	4	1	6	309	0	0
2.744	1	1	275	5	1	12	597	0	0
2.745	1	1	275	6	1	12	597	0	0
2.746	1	1	275	7	1	16	903	0	0
2.747	1	1	275	8	1	16	903	0	0
2.748	1	1	275	9	1	6	309	0	0
2.749	1	1	275	10	1	6	309	0	0
2.75	1	1	276	1	1	12	597	0	0
2.757	1	1	276	8	1	14	775	0	0
2.758	1	1	276	9	1	12	597	0	0
2.759	1	2	276	10	2	22	1383	0	0
2.76	1	2	277	1	2	24	1620	0	0
2.761	1	2	277	2	2	24	1620	0	0
2.762	1	2	277	3	2	20	1191	0	0
2.763	1	2	277	4	2	20	1191	0	0
2.764	1	1	277	5	1	4	217	0	0
2.765	1	1	277	6	1	4	217	0	0
2.766	1	2	277	7	2	18	967	0	0
2.767	1	2	277	8	2	18	967	0	0
2.768	1	2	277	9	2	16	903	0	0
2.769	1	1	277	10	1	12	597	0	0
2.77	1	1	278	1	1	14	775	0	0
2.771	1	1	278	2	1	14	775	0	0
2.772	1	1	278	3	1	14	775	0	0
2.773	1	1	278	4	1	14	775	0	0
2.774	1	1	278	5	1	10	469	0	0
2.775	1	1	278	6	1	10	469	0	0
2.778	1	1	278	9	1	4	217	0	0
2.779	1	1	278	10	1	4	217	0	0
2.78	1	1	279	1	1	2	133	0	0
2.781	1	1	279	2	1	2	133	0	0
2.782	1	1	279	3	1	8	421	0	0
2.791	1	1	280	2	1	12	597	0	0
2.792	1	1	280	3	1	18	967	0	0
2.793	1	1	280	4	1	18	967	0	0
2.891	1	1	290	2	1	8	421	0	0
2.892	1	2	290	3	2	20	1191	0	0
2.893	1	2	290	4	2	20	1191	0	0
2.894	1	2	290	5	2	20	1191	0	0
2.895	1	2	290	6	2	20	1191	0	0
2.896	1	2	290	7	2	12	597	0	0
2.897	1	2	290	8	2	12	597	0	0
2.898	1	1	290	9	1	6	309	0	0
2.899	1	1	290	10	1	6	309	0	0
2.9	1	2	291	1	2	22	1383	0	0
2.901	1	2	291	2	2	22	1383	0	0
2.902	1	1	291	3	1	18	967	0	0
2.903	1	1	291	4	1	18	967	0	0
2.91	1	2	292	1	2	20	1191	0	0
2.911	1	2	292	2	2	20	1191	0	0
2.912	1	2	292	3	2	20	1191	0	0
2.913	1	2	292	4	2	20	1191	0	0
2.916	1	2	292	7	2	6	309	0	0
2.917	1	2	292	8	2	6	309	0	0
2.918	1	2	292	9	2	14	775	0	0
2.919	1	2	292	10	2	14	775	0	0
2.92	1	2	293	1	2	16	903	0	0
2.921	1	2	293	2	2	16	903	0	0
2.928	1	1	293	9	1	10	469	0	0
2.929	1	2	293	10	2	18	967	0	0
2.93	1	2	294	1	2	22	1383	0	0
2.931	1	2	294	2	2	22	1383	0	0
2.932	1	1	294	3	1	16	903	0	0
2.933	1	1	294	4	1	16	903	0	0
2.934	1	2	294	5	2	22	1383	0	0
2.935	1	2	294	6	2	22	1383	0	0
2.936	1	2	294	7	2	18	967	0	0
2.937	1	2	294	8	2	18	967	0	0
2.938	1	2	294	9	2	20	1191	0	0
2.939	1	2	294	10	2	20	1191	0	0
2.948	1	2	295	9	2	24	1620	0	0
2.949	1	2	295	10	2	24	1620	0	0
2.95	1	2	296	1	2	12	597	0	0
2.951	1	2	296	2	2	12	597	0	0
2.952	1	2	296	3	2	20	1191	0	0
2.953	1	2	296	4	2	20	1191	0	0
2.954	1	2	296	5	2	6	309	0	0
2.955	1	1	296	6	1	8	421	0	0
2.956	1	1	296	7	1	14	775	0	0
2.957	1	1	296	8	1	14	775	0	0
2.958	1	2	296	9	2	8	421	0	0
2.959	1	2	296	10	2	8	421	0	0
2.96	1	2	297	1	2	20	1191	0	0
2.961	1	2	297	2	2	20	1191	0	0
2.962	1	1	297	3	1	6	309	0	0
2.963	1	1	297	4	1	6	309	0	0
2.964	1	2	297	5	2	22	1383	0	0
2.965	1	1	297	6	1	4	217	0	0
2.966	1	1	297	7	1	0	81	0	0
2.967	1	1	297	8	1	0	81	0	0
2.968	1	1	297	9	1	8	421	0	0
3.051	1	1	306	2	1	12	597	0	0
3.052	1	1	306	3	1	10	469	0	0
3.053	1	2	306	4	2	20	1191	0	0
3.054	1	2	306	5	2	14	775	0	0
3.055	1	2	306	6	2	14	775	0	0
3.056	1	2	306	7	2	12	597	0	0
3.057	1	2	306	8	2	12	597	0	0
3.058	1	2	306	9	2	18	967	0	0
3.059	1	2	306	10	2	18	967	0	0
3.06	1	2	307	1	2	20	1191	0	0
3.061	1	2	307	2	2	20	1191	0	0
3.062	1	2	307	3	2	20	1191	0	0
3.063	1	2	307	4	2	20	1191	0	0
3.064	1	2	307	5	2	22	1383	0	0
3.065	1	1	307	6	1	12	597	0	0
3.066	1	1	307	7	1	12	597	0	0
3.067	1	1	307	8	1	12	597	0	0
3.068	1	1	307	9	1	8	421	0	0
3.069	1	1	307	10	1	8	421	0	0
3.07	1	1	308	1	1	4	217	0	0
3.071	1	1	308	2	1	4	217	0	0
3.073	1	2	308	4	2	8	421	0	0
3.074	1	2	308	5	2	18	967	0	0
3.075	1	2	308	6	2	18	967	0	0
3.076	1	2	308	7	2	18	967	0	0
3.077	1	2	308	8	2	18	967	0	0
3.078	1	2	308	9	2	18	967	0	0
3.079	1	2	308	10	2	18	967	0	0
3.08	1	2	309	1	2	18	967	0	0
3.081	1	2	309	2	2	18	967	0	0
3.082	1	2	309	3	2	10	469	0	0
3.083	1	2	309	4	2	10	469	0	0
3.084	1	2	309	5	2	18	967	0	0
3.085	1	2	309	6	2	18	967	0	0
3.086	1	1	309	7	1	6	309	0	0
3.092	1	2	310	3	2	26	1836	0	0
3.093	1	2	310	4	2	26	1836	0	0
3.094	1	2	310	5	2	16	903	0	0
3.095	1	2	310	6	2	16	903	0	0
3.096	1	2	310	7	2	20	1191	0	0
3.097	1	2	310	8	2	20	1191	0	0
3.098	1	2	310	9	2	22	1383	0	0
3.099	1	2	310	10	2	22	1383	0	0
3.1	1	2	311	1	2	22	1383	0	0
3.11	1	2	312	1	2	18	967	0	0
3.111	1	2	312	2	2	18	967	0	0
3.112	1	2	312	3	2	20	1191	0	0
3.113	1	2	312	4	2	20	1191	0	0
3.114	1	2	312	5	2	16	903	0	0
3.115	1	2	312	6	2	16	903	0	0
3.116	1	2	312	7	2	12	597	0	0
3.117	1	2	312	8	2	12	597	0	0
3.118	1	2	312	9	2	14	775	0	0
3.119	1	2	312	10	2	14	775	0	0
3.12	1	2	313	1	2	20	1191	0	0
3.121	1	2	313	2	2	20	1191	0	0
3.122	1	2	313	3	2	22	1383	0	0
3.123	1	2	313	4	2	22	1383	0	0
3.13	1	2	314	1	2	14	775	0	0
3.131	1	2	314	2	2	14	775	0	0
3.132	1	2	314	3	2	18	967	0	0
3.133	1	2	314	4	2	18	967	0	0
3.134	1	2	314	5	2	20	1191	0	0
3.135	1	2	314	6	2	20	1191	0	0
3.136	1	2	314	7	2	8	421	0	0
3.137	1	2	314	8	2	8	421	0	0
3.138	1	2	314	9	2	20	1191	0	0
3.139	1	2	314	10	2	20	1191	0	0
3.14	1	2	315	1	2	18	967	0	0
3.141	1	2	315	2	2	18	967	0	0
3.142	1	2	315	3	2	20	1191	0	0
3.143	1	2	315	4	2	20	1191	0	0
3.144	1	2	315	5	2	12	597	0	0
3.15	1	2	316	1	2	20	1191	0	0
3.151	1	2	316	2	2	20	1191	0	0
3.152	1	2	316	3	2	16	903	0	0
3.153	1	2	316	4	2	16	903	0	0
3.154	1	2	316	5	2	14	775	0	0
3.155	1	2	316	6	2	14	775	0	0
3.156	1	2	316	7	2	22	1383	0	0
3.157	1	2	316	8	2	22	1383	0	0
3.158	1	2	316	9	2	20	1191	0	0
3.159	1	2	316	10	2	20	1191	0	0
3.16	1	2	317	1	2	8	421	0	0
3.161	1	2	317	2	2	8	421	0	0
3.162	1	2	317	3	2	20	1191	0	0
3.163	1	2	317	4	2	20	1191	0	0
3.164	1	2	317	5	2	6	309	0	0
3.165	1	2	317	6	2	6	309	0	0
3.166	1	2	317	7	2	22	1383	0	0
3.168	1	2	317	9	2	14	775	0	0
3.169	1	2	317	10	2	14	775	0	0
3.17	1	2	318	1	2	22	1383	0	0
3.171	1	2	318	2	2	22	1383	0	0
3.172	1	2	318	3	2	16	903	0	0
3.173	1	2	318	4	2	16	903	0	0
3.174	1	2	318	5	2	22	1383	0	0
3.175	1	2	318	6	2	22	1383	0	0
3.176	1	2	318	7	2	26	1836	0	0
3.177	1	2	318	8	2	26	1836	0	0
3.178	1	2	318	9	2	6	309	0	0
3.179	1	2	318	10	2	6	309	0	0
3.18	1	2	319	1	2	26	1836	0	0
3.181	1	2	319	2	2	26	1836	0	0
3.187	1	2	319	8	2	6	309	0	0
3.188	1	2	319	9	2	10	469	0	0
3.189	1	2	319	10	2	10	469	0	0
3.19	1	2	320	1	2	10	469	0	0
3.191	1	2	320	2	2	10	469	0	0
3.192	1	2	320	3	2	14	775	0	0
3.193	1	2	320	4	2	14	775	0	0
3.194	1	2	320	5	2	22	1383	0	0
3.195	1	2	320	6	2	22	1383	0	0
3.196	1	2	320	7	2	22	1383	0	0
3.197	1	2	320	8	2	22	1383	0	0
3.198	1	2	320	9	2	14	775	0	0
3.199	1	2	320	10	2	14	775	0	0
3.2	1	2	321	1	2	4	217	0	0
3.201	1	2	321	2	2	4	217	0	0
3.202	1	2	321	3	2	20	1191	0	0
3.203	1	2	321	4	2	20	1191	0	0
3.211	1	1	322	2	1	12	597	0	0
3.212	1	1	322	3	1	16	903	0	0
3.213	1	2	322	4	2	20	1191	0	0
3.214	1	2	322	5	2	22	1383	0	0
3.215	1	2	322	6	2	22	1383	0	0
3.216	1	2	322	7	2	20	1191	0	0
3.217	1	2	322	8	2	20	1191	0	0
3.218	1	2	322	9	2	22	1383	0	0
3.219	1	2	322	10	2	22	1383	0	0
3.22	1	1	323	1	1	18	967	0	0
3.221	1	1	323	2	1	18	967	0	0
3.222	1	2	323	3	2	16	903	0	0
3.223	1	2	323	4	2	16	903	0	0
3.224	1	2	323	5	2	20	1191	0	0
3.225	1	1	323	6	1	14	775	0	0
3.226	1	1	323	7	1	16	903	0	0
3.231	1	2	324	2	2	18	967	0	0
3.232	1	2	324	3	2	14	775	0	0
3.233	1	2	324	4	2	14	775	0	0
3.234	1	2	324	5	2	16	903	0	0
3.235	1	2	324	6	2	16	903	0	0
3.236	1	2	324	7	2	14	775	0	0
3.237	1	2	324	8	2	14	775	0	0
3.238	1	1	324	9	1	8	421	0	0
3.239	1	1	324	10	1	8	421	0	0
3.24	1	1	325	1	1	12	597	0	0
3.241	1	1	325	2	1	12	597	0	0
3.242	1	1	325	3	1	8	421	0	0
3.243	1	1	325	4	1	8	421	0	0
3.244	1	1	325	5	1	12	597	0	0
3.245	1	1	325	6	1	12	597	0	0
3.246	1	1	325	7	1	10	469	0	0
3.247	1	1	325	8	1	10	469	0	0
3.248	1	1	325	9	1	16	903	0	0
3.25	1	2	326	1	2	18	967	0	0
3.251	1	2	326	2	2	18	967	0	0
3.252	1	2	326	3	2	18	967	0	0
3.253	1	2	326	4	2	18	967	0	0
3.254	1	2	326	5	2	18	967	0	0
3.255	1	2	326	6	2	18	967	0	0
3.256	1	2	326	7	2	18	967	0	0
3.26	1	1	327	1	1	4	217	0	0
3.261	1	1	327	2	1	4	217	0	0
3.262	1	1	327	3	1	16	903	0	0
3.263	1	1	327	4	1	16	903	0	0
3.264	1	1	327	5	1	8	421	0	0
3.265	1	1	327	6	1	8	421	0	0
3.266	1	1	327	7	1	8	421	0	0
3.267	1	1	327	8	1	8	421	0	0
3.268	1	1	327	9	1	6	309	0	0
3.269	1	2	327	10	2	18	967	0	0
3.27	1	1	328	1	1	12	597	0	0
3.271	1	2	328	2	2	6	309	0	0
3.272	1	2	328	3	2	10	469	0	0
3.273	1	2	328	4	2	10	469	0	0
3.274	1	2	328	5	2	12	597	0	0
3.275	1	2	328	6	2	12	597	0	0
3.276	1	2	328	7	2	22	1383	0	0
3.277	1	2	328	8	2	22	1383	0	0
3.278	1	2	328	9	2	22	1383	0	0
3.28	1	1	329	1	1	12	597	0	0
3.281	1	1	329	2	1	12	597	0	0
3.282	1	1	329	3	1	8	421	0	0
3.283	1	1	329	4	1	8	421	0	0
3.284	1	1	329	5	1	2	133	0	0
3.285	1	1	329	6	1	2	133	0	0
3.286	1	1	329	7	1	6	309	0	0
3.287	1	1	329	8	1	6	309	0	0
3.288	1	1	329	9	1	4	217	0	0
3.289	1	1	329	10	1	4	217	0	0
3.29	1	1	330	1	1	4	217	0	0
3.291	1	1	330	2	1	4	217	0	0
3.292	1	1	330	3	1	8	421	0	0
3.293	1	1	330	4	1	8	421	0	0
3.294	1	1	330	5	1	6	309	0	0
3.295	1	1	330	6	1	6	309	0	0
3.296	1	1	330	7	1	0	81	0	0
3.297	1	1	330	8	1	0	81	0	0
3.299	1	1	330	10	1	12	597	0	0
3.3	1	1	331	1	1	12	597	0	0
3.301	1	1	331	2	1	12	597	0	0
3.302	1	1	331	3	1	8	421	0	0
3.373	1	2	338	4	2	10	469	0	0
3.374	1	2	338	5	2	14	775	0	0
3.375	1	2	338	6	2	14	775	0	0
3.376	1	2	338	7	2	14	775	0	0
3.377	1	2	338	8	2	14	775	0	0
3.378	1	2	338	9	2	16	903	0	0
3.379	1	2	338	10	2	16	903	0	0
3.38	1	2	339	1	2	22	1383	0	0
3.392	1	2	340	3	2	20	1191	0	0
3.393	1	2	340	4	2	20	1191	0	0
3.394	1	2	340	5	2	20	1191	0	0
3.395	1	2	340	6	2	20	1191	0	0
3.396	1	2	340	7	2	18	967	0	0
3.397	1	2	340	8	2	18	967	0	0
3.398	1	2	340	9	2	20	1191	0	0
3.41	1	2	342	1	2	14	775	0	0
3.411	1	2	342	2	2	14	775	0	0
3.412	1	2	342	3	2	22	1383	0	0
3.413	1	2	342	4	2	22	1383	0	0
3.414	1	2	342	5	2	20	1191	0	0
3.415	1	2	342	6	2	20	1191	0	0
3.416	1	2	342	7	2	18	967	0	0
3.417	1	2	342	8	2	18	967	0	0
3.43	1	2	344	1	2	8	421	0	0
3.431	1	2	344	2	2	8	421	0	0
3.432	1	2	344	3	2	22	1383	0	0
3.433	1	2	344	4	2	22	1383	0	0
3.434	1	2	344	5	2	26	1836	0	0
3.435	1	2	344	6	2	26	1836	0	0
3.436	1	2	344	7	2	22	1383	0	0
3.437	1	2	344	8	2	22	1383	0	0
3.45	1	2	346	1	2	22	1383	0	0
3.451	1	2	346	2	2	22	1383	0	0
3.452	1	2	346	3	2	16	903	0	0
3.453	1	2	346	4	2	16	903	0	0
3.454	1	2	346	5	2	2	133	0	0
3.455	1	2	346	6	2	2	133	0	0
3.456	1	2	346	7	2	16	903	0	0
3.457	1	2	346	8	2	16	903	0	0
3.458	1	2	346	9	2	12	597	0	0
3.459	1	2	346	10	2	12	597	0	0
3.46	1	2	347	1	2	20	1191	0	0
3.468	1	2	347	9	2	18	967	0	0
3.469	1	2	347	10	2	18	967	0	0
3.47	1	2	348	1	2	18	967	0	0
3.471	1	2	348	2	2	18	967	0	0
3.472	1	2	348	3	2	18	967	0	0
3.473	1	2	348	4	2	18	967	0	0
3.474	1	2	348	5	2	18	967	0	0
3.475	1	2	348	6	2	18	967	0	0
3.476	1	2	348	7	2	22	1383	0	0
3.487	1	2	349	8	2	18	967	0	0
3.488	1	2	349	9	2	14	775	0	0
3.489	1	2	349	10	2	14	775	0	0
3.49	1	2	350	1	2	22	1383	0	0
3.491	1	2	350	2	2	22	1383	0	0
3.492	1	2	350	3	2	16	903	0	0
3.493	1	2	350	4	2	16	903	0	0
3.494	1	2	350	5	2	20	1191	0	0
3.495	1	2	350	6	2	20	1191	0	0
3.496	1	2	350	7	2	16	903	0	0
3.506	1	2	351	7	2	18	967	0	0
3.507	1	2	351	8	2	18	967	0	0
3.508	1	2	351	9	2	14	775	0	0
3.509	1	2	351	10	2	14	775	0	0
3.51	1	2	352	1	2	14	775	0	0
3.511	1	2	352	2	2	14	775	0	0
3.512	1	2	352	3	2	20	1191	0	0
3.513	1	2	352	4	2	20	1191	0	0
3.514	1	2	352	5	2	18	967	0	0
3.515	1	2	352	6	2	18	967	0	0
3.516	1	2	352	7	2	16	903	0	0
3.517	1	2	352	8	2	16	903	0	0
3.531	1	1	354	2	1	14	775	0	0
3.532	1	1	354	3	1	14	775	0	0
3.533	1	2	354	4	2	22	1383	0	0
3.534	1	2	354	5	2	20	1191	0	0
3.535	1	2	354	6	2	20	1191	0	0
3.536	1	2	354	7	2	14	775	0	0
3.537	1	2	354	8	2	14	775	0	0
3.538	1	2	354	9	2	22	1383	0	0
3.539	1	2	354	10	2	22	1383	0	0
3.54	1	2	355	1	2	20	1191	0	0
3.541	1	2	355	2	2	20	1191	0	0
3.542	1	2	355	3	2	14	775	0	0
3.543	1	2	355	4	2	14	775	0	0
3.544	1	1	355	5	1	6	309	0	0
3.545	1	1	355	6	1	6	309	0	0
3.546	1	1	355	7	1	2	133	0	0
3.547	1	1	355	8	1	2	133	0	0
3.548	1	1	355	9	1	16	903	0	0
3.549	1	1	355	10	1	16	903	0	0
3.55	1	1	356	1	1	18	967	0	0
3.551	1	1	356	2	1	18	967	0	0
3.552	1	1	356	3	1	10	469	0	0
3.563	1	1	357	4	1	16	903	0	0
3.564	1	2	357	5	2	20	1191	0	0
3.565	1	2	357	6	2	20	1191	0	0
3.566	1	2	357	7	2	20	1191	0	0
3.567	1	2	357	8	2	20	1191	0	0
3.568	1	1	357	9	1	14	775	0	0
3.569	1	1	357	10	1	14	775	0	0
3.57	1	2	358	1	2	18	967	0	0
3.571	1	2	358	2	2	18	967	0	0
3.572	1	2	358	3	2	18	967	0	0
3.573	1	2	358	4	2	18	967	0	0
3.574	1	2	358	5	2	16	903	0	0
3.575	1	2	358	6	2	16	903	0	0
3.576	1	2	358	7	2	2	133	0	0
3.577	1	2	358	8	2	2	133	0	0
3.582	1	1	359	3	1	10	469	0	0
3.583	1	2	359	4	2	20	1191	0	0
3.584	1	2	359	5	2	18	967	0	0
3.585	1	2	359	6	2	18	967	0	0
3.586	1	2	359	7	2	22	1383	0	0
3.587	1	2	359	8	2	22	1383	0	0
3.588	1	2	359	9	2	18	967	0	0
3.589	1	2	359	10	2	18	967	0	0
3.59	1	2	360	1	2	22	1383	0	0
3.591	1	2	360	2	2	22	1383	0	0
3.592	1	2	360	3	2	22	1383	0	0
3.593	1	1	360	4	1	18	967	0	0
3.594	1	1	360	5	1	12	597	0	0
3.595	1	1	360	6	1	12	597	0	0
3.6	1	1	361	1	1	12	597	0	0
3.601	1	1	361	2	1	12	597	0	0
3.602	1	1	361	3	1	16	903	0	0
3.603	1	1	361	4	1	16	903	0	0
3.604	1	1	361	5	1	14	775	0	0
3.605	1	1	361	6	1	14	775	0	0
3.606	1	1	361	7	1	4	217	0	0
3.607	1	1	361	8	1	4	217	0	0
3.613	1	2	362	4	2	22	1383	0	0
3.614	1	2	362	5	2	22	1383	0	0
3.615	1	2	362	6	2	22	1383	0	0
3.616	1	2	362	7	2	18	967	0	0
3.617	1	2	362	8	2	18	967	0	0
3.618	1	2	362	9	2	14	775	0	0
3.619	1	2	362	10	2	14	775	0	0
3.62	1	2	363	1	2	18	967	0	0
3.621	1	2	363	2	2	18	967	0	0
3.622	1	2	363	3	2	22	1383	0	0
3.623	1	2	363	4	2	22	1383	0	0
3.624	1	2	363	5	2	16	903	0	0
3.632	1	2	364	3	2	16	903	0	0
3.633	1	2	364	4	2	16	903	0	0
3.634	1	2	364	5	2	18	967	0	0
3.635	1	2	364	6	2	18	967	0	0
3.636	1	2	364	7	2	22	1383	0	0
3.637	1	2	364	8	2	22	1383	0	0
3.638	1	2	364	9	2	20	1191	0	0
3.639	1	2	364	10	2	20	1191	0	0
3.64	1	2	365	1	2	10	469	0	0
3.641	1	2	365	2	2	10	469	0	0
3.642	1	2	365	3	2	18	967	0	0
3.643	1	2	365	4	2	18	967	0	0
3.644	1	2	365	5	2	14	775	0	0
3.645	1	2	365	6	2	14	775	0	0
3.646	1	2	365	7	2	14	775	0	0
3.652	1	2	366	3	2	14	775	0	0
3.653	1	2	366	4	2	14	775	0	0
3.654	1	2	366	5	2	6	309	0	0
3.655	1	2	366	6	2	6	309	0	0
3.656	1	2	366	7	2	18	967	0	0
3.657	1	2	366	8	2	18	967	0	0
3.658	1	2	366	9	2	20	1191	0	0
3.659	1	2	366	10	2	20	1191	0	0
3.66	1	2	367	1	2	18	967	0	0
3.661	1	2	367	2	2	18	967	0	0
3.662	1	2	367	3	2	14	775	0	0
3.663	1	2	367	4	2	14	775	0	0
3.664	1	2	367	5	2	18	967	0	0
3.665	1	2	367	6	2	18	967	0	0
3.666	1	2	367	7	2	20	1191	0	0
3.671	1	2	368	2	2	18	967	0	0
3.672	1	2	368	3	2	20	1191	0	0
3.673	1	2	368	4	2	20	1191	0	0
3.674	1	2	368	5	2	22	1383	0	0
3.675	1	2	368	6	2	22	1383	0	0
3.676	1	2	368	7	2	24	1620	0	0
3.677	1	2	368	8	2	24	1620	0	0
3.678	1	2	368	9	2	20	1191	0	0
3.679	1	2	368	10	2	20	1191	0	0
3.68	1	2	369	1	2	20	1191	0	0
3.683	1	2	369	4	2	24	1620	0	0
3.684	1	2	369	5	2	6	309	0	0
3.685	1	2	369	6	2	6	309	0	0
3.686	1	2	369	7	2	22	1383	0	0
3.69	1	2	370	1	2	24	1620	0	0
3.691	1	2	370	2	2	24	1620	0	0
3.692	1	2	370	3	2	22	1383	0	0
3.693	1	2	370	4	2	22	1383	0	0
3.694	1	2	370	5	2	18	967	0	0
3.695	1	2	370	6	2	18	967	0	0
3.696	1	2	370	7	2	24	1620	0	0
3.697	1	2	370	8	2	24	1620	0	0
3.698	1	1	370	9	1	16	903	0	0
3.699	1	1	370	10	1	16	903	0	0
3.7	1	1	371	1	1	10	469	0	0
3.701	1	1	371	2	1	10	469	0	0
3.702	1	1	371	3	1	4	217	0	0
3.703	1	1	371	4	1	4	217	0	0
3.704	1	1	371	5	1	16	903	0	0
3.705	1	1	371	6	1	16	903	0	0
3.706	1	1	371	7	1	14	775	0	0
3.707	1	1	371	8	1	14	775	0	0
3.717	1	1	372	8	1	14	775	0	0
3.718	1	1	372	9	1	12	597	0	0
3.719	1	1	372	10	1	12	597	0	0
3.72	1	1	373	1	1	2	133	0	0
3.721	1	1	373	2	1	2	133	0	0
3.722	1	1	373	3	1	6	309	0	0
3.723	1	1	373	4	1	6	309	0	0
3.724	1	1	373	5	1	4	217	0	0
3.725	1	1	373	6	1	4	217	0	0
3.726	1	1	373	7	1	4	217	0	0
3.727	1	1	373	8	1	4	217	0	0
3.728	1	1	373	9	1	2	133	0	0
3.729	1	1	373	10	1	2	133	0	0
3.73	1	1	374	1	1	0	81	0	0
3.731	1	1	374	2	1	0	81	0	0
3.732	1	1	374	3	1	6	309	0	0
3.733	1	1	374	4	1	6	309	0	0
3.734	1	1	374	5	1	14	775	0	0
3.735	1	1	374	6	1	14	775	0	0
3.736	1	1	374	7	1	4	217	0	0
3.737	1	1	374	8	1	4	217	0	0
3.738	1	1	374	9	1	12	597	0	0
3.739	1	1	374	10	1	12	597	0	0
3.74	1	1	375	1	1	14	775	0	0
3.741	1	1	375	2	1	14	775	0	0
3.742	1	1	375	3	1	4	217	0	0
3.743	1	1	375	4	1	4	217	0	0
3.744	1	1	375	5	1	14	775	0	0
3.745	1	1	375	6	1	14	775	0	0
3.746	1	1	375	7	1	4	217	0	0
3.747	1	1	375	8	1	4	217	0	0
3.752	1	1	376	3	1	10	469	0	0
3.753	1	1	376	4	1	10	469	0	0
3.754	1	1	376	5	1	12	597	0	0
3.755	1	1	376	6	1	12	597	0	0
3.756	1	1	376	7	1	14	775	0	0
3.757	1	1	376	8	1	14	775	0	0
3.758	1	1	376	9	1	12	597	0	0
3.759	1	1	376	10	1	12	597	0	0
3.76	1	1	377	1	1	4	217	0	0
3.761	1	1	377	2	1	4	217	0	0
3.762	1	1	377	3	1	14	775	0	0
3.763	1	1	377	4	1	14	775	0	0
3.764	1	1	377	5	1	14	775	0	0
3.765	1	1	377	6	1	14	775	0	0
3.766	1	1	377	7	1	16	903	0	0
3.767	1	1	377	8	1	16	903	0	0
3.768	1	1	377	9	1	16	903	0	0
3.769	1	1	377	10	1	16	903	0	0
3.774	1	1	378	5	1	4	217	0	0
3.775	1	1	378	6	1	4	217	0	0
3.776	1	1	378	7	1	14	775	0	0
3.777	1	1	378	8	1	14	775	0	0
3.778	1	1	378	9	1	8	421	0	0
3.779	1	1	378	10	1	8	421	0	0
3.78	1	1	379	1	1	18	967	0	0
3.781	1	1	379	2	1	18	967	0	0
3.782	1	1	379	3	1	12	597	0	0
3.783	1	1	379	4	1	12	597	0	0
3.784	1	1	379	5	1	10	469	0	0
3.785	1	1	379	6	1	10	469	0	0
3.786	1	1	379	7	1	14	775	0	0
3.787	1	1	379	8	1	14	775	0	0
3.788	1	1	379	9	1	2	133	0	0
3.789	1	1	379	10	1	2	133	0	0
3.79	1	1	380	1	1	6	309	0	0
3.791	1	1	380	2	1	6	309	0	0
3.792	1	1	380	3	1	12	597	0	0
3.796	1	1	380	7	1	8	421	0	0
3.797	1	1	380	8	1	8	421	0	0
3.798	1	1	380	9	1	8	421	0	0
3.799	1	1	380	10	1	8	421	0	0
3.8	1	1	381	1	1	6	309	0	0
3.801	1	1	381	2	1	6	309	0	0
3.802	1	1	381	3	1	12	597	0	0
3.803	1	1	381	4	1	12	597	0	0
3.804	1	1	381	5	1	8	421	0	0
3.805	1	1	381	6	1	8	421	0	0
3.806	1	1	381	7	1	10	469	0	0
3.807	1	1	381	8	1	10	469	0	0
3.808	1	1	381	9	1	6	309	0	0
3.809	1	1	381	10	1	6	309	0	0
3.81	1	1	382	1	1	4	217	0	0
3.811	1	1	382	2	1	4	217	0	0
3.812	1	1	382	3	1	2	133	0	0
3.813	1	1	382	4	1	2	133	0	0
3.814	1	1	382	5	1	10	469	0	0
3.815	1	1	382	6	1	10	469	0	0
3.816	1	1	382	7	1	18	967	0	0
3.817	1	1	382	8	1	18	967	0	0
3.851	1	1	386	2	1	12	597	0	0
3.852	1	1	386	3	1	10	469	0	0
3.853	1	1	386	4	1	10	469	0	0
3.854	1	1	386	5	1	10	469	0	0
3.855	1	2	386	6	2	18	967	0	0
3.856	1	1	386	7	1	8	421	0	0
3.857	1	1	386	8	1	8	421	0	0
3.858	1	2	386	9	2	16	903	0	0
