% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
704	1	1	1	0	8	421	0	1
721	1	1	1	0	4	217	0	1
722	1	1	1	0	6	309	0	1
723	1	1	1	0	6	309	0	1
724	1	1	1	0	14	775	0	1
741	1	1	1	0	12	597	0	1
742	1	1	1	0	16	903	0	1
804	1	2	2	0	18	967	0	1
813	1	1	1	0	6	309	0	1
816	1	1	1	0	8	421	0	1
817	1	1	1	0	8	421	0	1
818	1	1	1	0	8	421	0	1
819	1	1	1	0	8	421	0	1
820	1	1	1	0	4	217	0	1
821	1	2	2	0	20	1191	0	1
822	1	2	2	0	22	1383	0	1
823	1	1	1	0	18	967	0	1
824	1	1	1	0	18	967	0	1
838	1	1	1	0	0	81	0	1
839	1	1	1	0	0	81	0	1
840	1	2	2	0	22	1383	0	1
841	1	1	1	0	14	775	0	1
842	1	1	1	0	16	903	0	1
843	1	1	1	0	16	903	0	1
844	1	1	1	0	8	421	0	1
845	1	1	1	0	8	421	0	1
858	1	2	2	0	18	967	0	1
859	1	2	2	0	18	967	0	1
860	1	2	2	0	20	1191	0	1
861	1	2	2	0	20	1191	0	1
864	1	1	1	0	6	309	0	1
865	1	1	1	0	6	309	0	1
866	1	1	1	0	4	217	0	1
867	1	1	1	0	4	217	0	1
870	1	1	1	0	6	309	0	1
871	1	1	1	0	6	309	0	1
872	1	1	1	0	8	421	0	1
873	1	1	1	0	8	421	0	1
874	1	1	1	0	6	309	0	1
875	1	1	1	0	6	309	0	1
876	1	1	1	0	12	597	0	1
877	1	1	1	0	12	597	0	1
878	1	2	2	0	22	1383	0	1
879	1	2	2	0	22	1383	0	1
880	1	2	2	0	22	1383	0	1
881	1	1	1	0	10	469	0	1
882	1	1	1	0	6	309	0	1
883	1	1	1	0	6	309	0	1
884	1	1	1	0	14	775	0	1
885	1	1	1	0	14	775	0	1
891	1	1	1	0	10	469	0	1
892	1	1	1	0	8	421	0	1
893	1	1	1	0	8	421	0	1
894	1	1	1	0	4	217	0	1
895	1	1	1	0	4	217	0	1
896	1	2	2	0	14	775	0	1
897	1	2	2	0	14	775	0	1
898	1	2	2	0	16	903	0	1
899	1	2	2	0	16	903	0	1
900	1	1	1	0	6	309	0	1
901	1	1	1	0	6	309	0	1
902	1	1	1	0	14	775	0	1
903	1	1	1	0	14	775	0	1
904	1	2	2	0	24	1620	0	1
905	1	2	2	0	24	1620	0	1
906	1	1	1	0	16	903	0	1
907	1	1	1	0	16	903	0	1
908	1	1	1	0	14	775	0	1
909	1	1	1	0	14	775	0	1
910	1	1	1	0	14	775	0	1
911	1	1	1	0	14	775	0	1
912	1	1	1	0	14	775	0	1
913	1	1	1	0	14	775	0	1
916	1	2	2	0	22	1383	0	1
917	1	2	2	0	22	1383	0	1
918	1	2	2	0	10	469	0	1
919	1	2	2	0	10	469	0	1
920	1	2	2	0	22	1383	0	1
921	1	2	2	0	22	1383	0	1
922	1	2	2	0	18	967	0	1
923	1	2	2	0	18	967	0	1
924	1	2	2	0	18	967	0	1
925	1	2	2	0	18	967	0	1
935	1	2	2	0	18	967	0	1
936	1	2	2	0	26	1836	0	1
937	1	2	2	0	26	1836	0	1
938	1	2	2	0	22	1383	0	1
939	1	2	2	0	22	1383	0	1
940	1	2	2	0	0	81	0	1
941	1	2	2	0	0	81	0	1
942	1	2	2	0	16	903	0	1
943	1	2	2	0	16	903	0	1
944	1	2	2	0	22	1383	0	1
945	1	2	2	0	22	1383	0	1
946	1	2	2	0	24	1620	0	1
954	1	2	2	0	16	903	0	1
955	1	2	2	0	16	903	0	1
956	1	2	2	0	0	81	0	1
957	1	2	2	0	0	81	0	1
958	1	2	2	0	18	967	0	1
959	1	2	2	0	18	967	0	1
960	1	2	2	0	8	421	0	1
961	1	2	2	0	8	421	0	1
962	1	2	2	0	18	967	0	1
963	1	2	2	0	18	967	0	1
964	1	2	2	0	20	1191	0	1
965	1	2	2	0	20	1191	0	1
966	1	2	2	0	16	903	0	1
967	1	2	2	0	16	903	0	1
968	1	2	2	0	18	967	0	1
969	1	2	2	0	18	967	0	1
970	1	2	2	0	14	775	0	1
971	1	2	2	0	14	775	0	1
973	1	2	2	0	14	775	0	1
974	1	2	2	0	16	903	0	1
975	1	2	2	0	16	903	0	1
976	1	2	2	0	22	1383	0	1
977	1	2	2	0	22	1383	0	1
978	1	2	2	0	14	775	0	1
979	1	2	2	0	14	775	0	1
980	1	2	2	0	12	597	0	1
981	1	2	2	0	12	597	0	1
984	1	2	2	0	18	967	0	1
985	1	2	2	0	18	967	0	1
986	1	2	2	0	2	133	0	1
987	1	2	2	0	2	133	0	1
988	1	2	2	0	24	1620	0	1
989	1	2	2	0	24	1620	0	1
990	1	2	2	0	22	1383	0	1
991	1	2	2	0	22	1383	0	1
992	1	2	2	0	20	1191	0	1
993	1	2	2	0	20	1191	0	1
994	1	2	2	0	24	1620	0	1
1004	1	2	2	0	20	1191	0	1
1006	1	2	2	0	16	903	0	1
1007	1	2	2	0	16	903	0	1
1008	1	2	2	0	26	1836	0	1
1009	1	2	2	0	26	1836	0	1
1010	1	2	2	0	18	967	0	1
1011	1	2	2	0	18	967	0	1
1022	1	2	2	0	16	903	0	1
1023	1	2	2	0	16	903	0	1
1024	1	2	2	0	22	1383	0	1
1025	1	2	2	0	22	1383	0	1
1026	1	2	2	0	20	1191	0	1
1027	1	2	2	0	20	1191	0	1
1028	1	2	2	0	18	967	0	1
1041	1	2	2	0	20	1191	0	1
1042	1	2	2	0	20	1191	0	1
1043	1	2	2	0	20	1191	0	1
1044	1	2	2	0	20	1191	0	1
1045	1	2	2	0	20	1191	0	1
1046	1	2	2	0	12	597	0	1
1047	1	2	2	0	12	597	0	1
1048	1	2	2	0	20	1191	0	1
1049	1	2	2	0	20	1191	0	1
1059	1	2	2	0	18	967	0	1
1060	1	2	2	0	10	469	0	1
1061	1	2	2	0	10	469	0	1
1062	1	2	2	0	20	1191	0	1
1063	1	2	2	0	20	1191	0	1
1064	1	2	2	0	22	1383	0	1
1065	1	2	2	0	22	1383	0	1
1066	1	2	2	0	14	775	0	1
1067	1	2	2	0	14	775	0	1
1068	1	2	2	0	20	1191	0	1
1078	1	2	2	0	12	597	0	1
1079	1	2	2	0	12	597	0	1
1080	1	2	2	0	14	775	0	1
1081	1	2	2	0	14	775	0	1
1082	1	2	2	0	20	1191	0	1
1083	1	2	2	0	20	1191	0	1
1084	1	2	2	0	16	903	0	1
1085	1	2	2	0	16	903	0	1
1086	1	2	2	0	16	903	0	1
1087	1	2	2	0	16	903	0	1
1088	1	2	2	0	20	1191	0	1
1089	1	2	2	0	20	1191	0	1
1097	1	2	2	0	22	1383	0	1
1098	1	2	2	0	22	1383	0	1
1099	1	2	2	0	22	1383	0	1
1100	1	2	2	0	14	775	0	1
1101	1	2	2	0	14	775	0	1
1102	1	2	2	0	12	597	0	1
1103	1	2	2	0	12	597	0	1
1104	1	2	2	0	20	1191	0	1
1105	1	2	2	0	20	1191	0	1
1106	1	2	2	0	24	1620	0	1
1107	1	2	2	0	24	1620	0	1
1108	1	1	1	0	0	81	0	1
1109	1	1	1	0	0	81	0	1
1110	1	1	1	0	4	217	0	1
1111	1	1	1	0	4	217	0	1
1112	1	1	1	0	10	469	0	1
1113	1	1	1	0	10	469	0	1
1115	1	2	2	0	24	1620	0	1
1116	1	2	2	0	24	1620	0	1
1117	1	2	2	0	24	1620	0	1
1118	1	2	2	0	20	1191	0	1
1119	1	2	2	0	20	1191	0	1
1120	1	2	2	0	12	597	0	1
1121	1	2	2	0	12	597	0	1
1122	1	2	2	0	16	903	0	1
1123	1	2	2	0	16	903	0	1
1124	1	2	2	0	20	1191	0	1
1125	1	2	2	0	20	1191	0	1
1126	1	2	2	0	8	421	0	1
1133	1	1	1	0	14	775	0	1
1134	1	2	2	0	14	775	0	1
1135	1	2	2	0	14	775	0	1
1136	1	2	2	0	12	597	0	1
1137	1	2	2	0	12	597	0	1
1138	1	2	2	0	14	775	0	1
1139	1	2	2	0	14	775	0	1
1140	1	2	2	0	20	1191	0	1
1141	1	2	2	0	20	1191	0	1
1142	1	2	2	0	18	967	0	1
1143	1	2	2	0	18	967	0	1
1144	1	1	1	0	12	597	0	1
1145	1	1	1	0	12	597	0	1
1146	1	1	1	0	14	775	0	1
1147	1	1	1	0	14	775	0	1
1148	1	2	2	0	14	775	0	1
1149	1	2	2	0	14	775	0	1
1150	1	2	2	0	24	1620	0	1
1151	1	2	2	0	24	1620	0	1
1152	1	1	1	0	10	469	0	1
1153	1	2	2	0	26	1836	0	1
1154	1	2	2	0	20	1191	0	1
1155	1	2	2	0	20	1191	0	1
1156	1	1	1	0	14	775	0	1
1157	1	1	1	0	14	775	0	1
1158	1	2	2	0	20	1191	0	1
1159	1	2	2	0	20	1191	0	1
1160	1	2	2	0	26	1836	0	1
1161	1	2	2	0	26	1836	0	1
1162	1	2	2	0	24	1620	0	1
1163	1	1	1	0	0	81	0	1
1164	1	1	1	0	2	133	0	1
1165	1	1	1	0	2	133	0	1
1166	1	1	1	0	6	309	0	1
1167	1	1	1	0	6	309	0	1
1168	1	1	1	0	4	217	0	1
1169	1	1	1	0	4	217	0	1
1170	1	1	1	0	0	81	0	1
1171	1	1	1	0	0	81	0	1
1172	1	1	1	0	4	217	0	1
1173	1	1	1	0	4	217	0	1
1174	1	1	1	0	8	421	0	1
1175	1	1	1	0	8	421	0	1
1176	1	1	1	0	2	133	0	1
1177	1	1	1	0	2	133	0	1
1178	1	1	1	0	6	309	0	1
1179	1	1	1	0	6	309	0	1
1180	1	1	1	0	10	469	0	1
1181	1	1	1	0	10	469	0	1
1182	1	1	1	0	2	133	0	1
1183	1	1	1	0	2	133	0	1
1186	1	1	1	0	8	421	0	1
1187	1	1	1	0	8	421	0	1
1188	1	1	1	0	16	903	0	1
1189	1	1	1	0	16	903	0	1
1190	1	1	1	0	14	775	0	1
1191	1	1	1	0	14	775	0	1
1192	1	1	1	0	4	217	0	1
1193	1	1	1	0	4	217	0	1
1194	1	1	1	0	8	421	0	1
1195	1	1	1	0	8	421	0	1
1196	1	1	1	0	8	421	0	1
1197	1	1	1	0	8	421	0	1
1200	1	1	1	0	4	217	0	1
1201	1	1	1	0	4	217	0	1
1202	1	1	1	0	6	309	0	1
1203	1	1	1	0	6	309	0	1
1204	1	1	1	0	4	217	0	1
1205	1	1	1	0	4	217	0	1
1206	1	1	1	0	2	133	0	1
1207	1	1	1	0	2	133	0	1
1208	1	1	1	0	2	133	0	1
1209	1	1	1	0	2	133	0	1
1210	1	1	1	0	0	81	0	1
1211	1	1	1	0	0	81	0	1
1212	1	1	1	0	12	597	0	1
1213	1	1	1	0	12	597	0	1
1214	1	1	1	0	14	775	0	1
1215	1	1	1	0	14	775	0	1
1216	1	1	1	0	4	217	0	1
1217	1	1	1	0	4	217	0	1
1220	1	1	1	0	4	217	0	1
1221	1	1	1	0	4	217	0	1
1222	1	1	1	0	6	309	0	1
1223	1	1	1	0	6	309	0	1
1224	1	1	1	0	2	133	0	1
1225	1	1	1	0	2	133	0	1
1226	1	1	1	0	12	597	0	1
1227	1	1	1	0	12	597	0	1
1228	1	1	1	0	12	597	0	1
1229	1	1	1	0	12	597	0	1
1230	1	1	1	0	6	309	0	1
1231	1	1	1	0	6	309	0	1
1232	1	1	1	0	8	421	0	1
1233	1	1	1	0	8	421	0	1
1234	1	1	1	0	8	421	0	1
1235	1	1	1	0	8	421	0	1
1236	1	1	1	0	6	309	0	1
1237	1	1	1	0	6	309	0	1
1238	1	1	1	0	14	775	0	1
1239	1	1	1	0	14	775	0	1
1240	1	1	1	0	8	421	0	1
1241	1	1	1	0	8	421	0	1
1242	1	1	1	0	8	421	0	1
1243	1	1	1	0	8	421	0	1
1244	1	1	1	0	14	775	0	1
1245	1	1	1	0	14	775	0	1
1246	1	1	1	0	6	309	0	1
1247	1	1	1	0	6	309	0	1
1248	1	1	1	0	6	309	0	1
1249	1	1	1	0	6	309	0	1
1250	1	1	1	0	4	217	0	1
1251	1	1	1	0	4	217	0	1
1252	1	1	1	0	8	421	0	1
1253	1	1	1	0	8	421	0	1
1254	1	1	1	0	14	775	0	1
1255	1	1	1	0	14	775	0	1
1256	1	1	1	0	6	309	0	1
1257	1	1	1	0	6	309	0	1
1258	1	1	1	0	12	597	0	1
1259	1	1	1	0	12	597	0	1
1260	1	1	1	0	16	903	0	1
1272	1	1	1	0	10	469	0	1
1273	1	1	1	0	10	469	0	1
1274	1	1	1	0	10	469	0	1
1275	1	1	1	0	10	469	0	1
1276	1	1	1	0	6	309	0	1
1277	1	1	1	0	6	309	0	1
1278	1	1	1	0	8	421	0	1
1279	1	1	1	0	8	421	0	1
1293	1	1	1	0	14	775	0	1
1294	1	1	1	0	4	217	0	1
1295	1	2	2	0	16	903	0	1
1296	1	2	2	0	20	1191	0	1
1297	1	2	2	0	20	1191	0	1
1298	1	2	2	0	26	1836	0	1
1299	1	2	2	0	26	1836	0	1
1300	1	2	2	0	20	1191	0	1
1301	1	2	2	0	20	1191	0	1
1302	1	2	2	0	14	775	0	1
1303	1	2	2	0	14	775	0	1
1304	1	2	2	0	16	903	0	1
1305	1	2	2	0	16	903	0	1
1306	1	2	2	0	22	1383	0	1
1307	1	1	1	0	12	597	0	1
1308	1	1	1	0	16	903	0	1
1309	1	1	1	0	16	903	0	1
1310	1	1	1	0	12	597	0	1
1311	1	1	1	0	12	597	0	1
1314	1	2	2	0	8	421	0	1
1315	1	2	2	0	8	421	0	1
1316	1	2	2	0	18	967	0	1
1317	1	2	2	0	18	967	0	1
1318	1	2	2	0	18	967	0	1
1319	1	2	2	0	18	967	0	1
1320	1	2	2	0	26	1836	0	1
1321	1	2	2	0	26	1836	0	1
1322	1	2	2	0	22	1383	0	1
1323	1	2	2	0	22	1383	0	1
1324	1	2	2	0	12	597	0	1
1325	1	2	2	0	12	597	0	1
1326	1	2	2	0	18	967	0	1
1327	1	2	2	0	18	967	0	1
1335	1	1	1	0	8	421	0	1
1337	1	2	2	0	18	967	0	1
1338	1	2	2	0	18	967	0	1
1339	1	2	2	0	18	967	0	1
1340	1	2	2	0	24	1620	0	1
1341	1	2	2	0	24	1620	0	1
1342	1	2	2	0	24	1620	0	1
1343	1	2	2	0	24	1620	0	1
1344	1	2	2	0	20	1191	0	1
1345	1	2	2	0	20	1191	0	1
1346	1	2	2	0	18	967	0	1
1347	1	2	2	0	18	967	0	1
1348	1	1	1	0	14	775	0	1
1349	1	1	1	0	14	775	0	1
1350	1	1	1	0	12	597	0	1
1351	1	1	1	0	12	597	0	1
1352	1	1	1	0	0	81	0	1
1353	1	1	1	0	0	81	0	1
1354	1	1	1	0	6	309	0	1
1355	1	1	1	0	6	309	0	1
1356	1	2	2	0	18	967	0	1
1357	1	2	2	0	18	967	0	1
1358	1	2	2	0	14	775	0	1
1359	1	2	2	0	14	775	0	1
1360	1	2	2	0	10	469	0	1
1361	1	2	2	0	10	469	0	1
1362	1	1	1	0	14	775	0	1
1363	1	2	2	0	10	469	0	1
1364	1	2	2	0	12	597	0	1
1365	1	2	2	0	12	597	0	1
1366	1	2	2	0	20	1191	0	1
1375	1	1	1	0	18	967	0	1
1376	1	2	2	0	20	1191	0	1
1377	1	2	2	0	20	1191	0	1
1378	1	2	2	0	28	2196	0	1
1379	1	2	2	0	28	2196	0	1
1380	1	1	1	0	14	775	0	1
1381	1	1	1	0	14	775	0	1
1382	1	1	1	0	10	469	0	1
1383	1	1	1	0	10	469	0	1
1384	1	1	1	0	12	597	0	1
1385	1	1	1	0	12	597	0	1
1386	1	1	1	0	10	469	0	1
1387	1	1	1	0	10	469	0	1
1399	1	1	1	0	12	597	0	1
1400	1	1	1	0	8	421	0	1
1401	1	1	1	0	8	421	0	1
1402	1	1	1	0	4	217	0	1
1403	1	1	1	0	4	217	0	1
1404	1	1	1	0	10	469	0	1
1405	1	1	1	0	10	469	0	1
1406	1	1	1	0	4	217	0	1
1407	1	1	1	0	4	217	0	1
1408	1	1	1	0	10	469	0	1
1409	1	1	1	0	10	469	0	1
1410	1	1	1	0	14	775	0	1
1419	1	1	1	0	6	309	0	1
1420	1	1	1	0	14	775	0	1
1421	1	1	1	0	14	775	0	1
1422	1	1	1	0	18	967	0	1
1425	1	1	1	0	8	421	0	1
1426	1	1	1	0	12	597	0	1
1427	1	1	1	0	12	597	0	1
1428	1	1	1	0	12	597	0	1
1429	1	1	1	0	12	597	0	1
1430	1	1	1	0	10	469	0	1
1438	1	1	1	0	8	421	0	1
1439	1	1	1	0	8	421	0	1
1440	1	1	1	0	14	775	0	1
1441	1	1	1	0	14	775	0	1
1442	1	1	1	0	10	469	0	1
1443	1	1	1	0	10	469	0	1
1444	1	1	1	0	20	1191	0	1
1445	1	1	1	0	20	1191	0	1
1446	1	1	1	0	14	775	0	1
1447	1	1	1	0	14	775	0	1
1454	1	2	2	0	16	903	0	1
1455	1	2	2	0	16	903	0	1
1456	1	2	2	0	10	469	0	1
1457	1	2	2	0	10	469	0	1
1458	1	2	2	0	18	967	0	1
1459	1	2	2	0	18	967	0	1
1460	1	2	2	0	18	967	0	1
1461	1	2	2	0	18	967	0	1
1462	1	2	2	0	20	1191	0	1
1463	1	1	1	0	14	775	0	1
1466	1	1	1	0	16	903	0	1
1467	1	1	1	0	16	903	0	1
1468	1	1	1	0	12	597	0	1
1469	1	1	1	0	12	597	0	1
1470	1	1	1	0	10	469	0	1
1471	1	1	1	0	10	469	0	1
1472	1	1	1	0	16	903	0	1
1473	1	1	1	0	16	903	0	1
1474	1	2	2	0	20	1191	0	1
1475	1	2	2	0	20	1191	0	1
1476	1	2	2	0	24	1620	0	1
1477	1	2	2	0	24	1620	0	1
1478	1	2	2	0	18	967	0	1
1479	1	2	2	0	18	967	0	1
1480	1	1	1	0	16	903	0	1
1481	1	1	1	0	16	903	0	1
1482	1	2	2	0	14	775	0	1
1483	1	2	2	0	14	775	0	1
1493	1	2	2	0	24	1620	0	1
1494	1	2	2	0	12	597	0	1
1495	1	2	2	0	12	597	0	1
1496	1	2	2	0	18	967	0	1
1497	1	2	2	0	18	967	0	1
1498	1	2	2	0	6	309	0	1
1499	1	2	2	0	6	309	0	1
1500	1	2	2	0	10	469	0	1
1501	1	2	2	0	10	469	0	1
1502	1	2	2	0	20	1191	0	1
1503	1	2	2	0	20	1191	0	1
1504	1	2	2	0	22	1383	0	1
1512	1	2	2	0	12	597	0	1
1513	1	2	2	0	12	597	0	1
1514	1	2	2	0	8	421	0	1
1515	1	2	2	0	8	421	0	1
1516	1	2	2	0	18	967	0	1
1517	1	2	2	0	18	967	0	1
1518	1	2	2	0	12	597	0	1
1519	1	2	2	0	12	597	0	1
1520	1	2	2	0	14	775	0	1
1521	1	2	2	0	14	775	0	1
1522	1	2	2	0	22	1383	0	1
1523	1	2	2	0	22	1383	0	1
1532	1	2	2	0	16	903	0	1
1533	1	2	2	0	16	903	0	1
1534	1	2	2	0	20	1191	0	1
1535	1	2	2	0	20	1191	0	1
1536	1	2	2	0	20	1191	0	1
1537	1	2	2	0	20	1191	0	1
1538	1	2	2	0	12	597	0	1
1539	1	2	2	0	12	597	0	1
1540	1	2	2	0	12	597	0	1
1541	1	2	2	0	12	597	0	1
1551	1	2	2	0	22	1383	0	1
1552	1	2	2	0	22	1383	0	1
1553	1	2	2	0	22	1383	0	1
1554	1	2	2	0	22	1383	0	1
1555	1	2	2	0	22	1383	0	1
1556	1	2	2	0	24	1620	0	1
1557	1	2	2	0	24	1620	0	1
1569	1	2	2	0	18	967	0	1
1570	1	2	2	0	16	903	0	1
1571	1	2	2	0	16	903	0	1
1572	1	2	2	0	20	1191	0	1
1573	1	2	2	0	20	1191	0	1
1574	1	2	2	0	22	1383	0	1
1575	1	2	2	0	22	1383	0	1
1576	1	2	2	0	6	309	0	1
1577	1	2	2	0	6	309	0	1
1578	1	2	2	0	22	1383	0	1
1579	1	2	2	0	22	1383	0	1
1589	1	2	2	0	20	1191	0	1
1590	1	2	2	0	12	597	0	1
1591	1	2	2	0	12	597	0	1
1592	1	2	2	0	20	1191	0	1
1593	1	2	2	0	20	1191	0	1
1594	1	2	2	0	26	1836	0	1
1595	1	2	2	0	26	1836	0	1
1596	1	2	2	0	24	1620	0	1
1597	1	2	2	0	24	1620	0	1
1598	1	2	2	0	22	1383	0	1
1609	1	2	2	0	24	1620	0	1
1610	1	2	2	0	20	1191	0	1
1611	1	2	2	0	20	1191	0	1
1612	1	2	2	0	22	1383	0	1
1613	1	2	2	0	22	1383	0	1
1614	1	2	2	0	12	597	0	1
1615	1	2	2	0	12	597	0	1
1616	1	2	2	0	20	1191	0	1
1617	1	2	2	0	20	1191	0	1
1618	1	2	2	0	18	967	0	1
1627	1	2	2	0	12	597	0	1
1628	1	2	2	0	4	217	0	1
1629	1	2	2	0	4	217	0	1
1630	1	2	2	0	4	217	0	1
1631	1	2	2	0	4	217	0	1
1632	1	2	2	0	18	967	0	1
1633	1	2	2	0	18	967	0	1
1634	1	2	2	0	20	1191	0	1
1635	1	2	2	0	20	1191	0	1
1636	1	2	2	0	12	597	0	1
1637	1	2	2	0	12	597	0	1
1638	1	2	2	0	14	775	0	1
1639	1	2	2	0	14	775	0	1
1640	1	2	2	0	22	1383	0	1
1641	1	2	2	0	22	1383	0	1
1648	1	2	2	0	24	1620	0	1
1649	1	2	2	0	24	1620	0	1
1650	1	2	2	0	22	1383	0	1
1651	1	2	2	0	22	1383	0	1
1652	1	2	2	0	20	1191	0	1
1653	1	2	2	0	20	1191	0	1
1654	1	2	2	0	12	597	0	1
1655	1	2	2	0	12	597	0	1
1656	1	2	2	0	12	597	0	1
1657	1	2	2	0	12	597	0	1
1659	1	1	1	0	10	469	0	1
1660	1	1	1	0	10	469	0	1
1661	1	1	1	0	10	469	0	1
1666	1	2	2	0	6	309	0	1
1667	1	2	2	0	6	309	0	1
1668	1	2	2	0	10	469	0	1
1669	1	2	2	0	10	469	0	1
1670	1	2	2	0	18	967	0	1
1671	1	2	2	0	18	967	0	1
1672	1	2	2	0	8	421	0	1
1673	1	2	2	0	8	421	0	1
1674	1	2	2	0	18	967	0	1
1675	1	2	2	0	18	967	0	1
1686	1	2	2	0	22	1383	0	1
1687	1	2	2	0	22	1383	0	1
1688	1	2	2	0	22	1383	0	1
1689	1	2	2	0	22	1383	0	1
1704	1	2	2	0	12	597	0	1
1705	1	2	2	0	12	597	0	1
1706	1	2	2	0	18	967	0	1
1707	1	2	2	0	18	967	0	1
1708	1	2	2	0	18	967	0	1
1709	1	2	2	0	18	967	0	1
1710	1	2	2	0	14	775	0	1
1711	1	2	2	0	14	775	0	1
1724	1	2	2	0	18	967	0	1
1725	1	2	2	0	18	967	0	1
1726	1	2	2	0	16	903	0	1
1727	1	2	2	0	16	903	0	1
1728	1	2	2	0	14	775	0	1
1729	1	2	2	0	14	775	0	1
1730	1	2	2	0	16	903	0	1
1731	1	2	2	0	16	903	0	1
1732	1	2	2	0	12	597	0	1
1744	1	2	2	0	20	1191	0	1
1745	1	2	2	0	20	1191	0	1
1746	1	2	2	0	18	967	0	1
1747	1	2	2	0	18	967	0	1
1748	1	2	2	0	22	1383	0	1
1749	1	2	2	0	22	1383	0	1
1762	1	2	2	0	22	1383	0	1
1763	1	2	2	0	22	1383	0	1
1764	1	2	2	0	22	1383	0	1
1765	1	2	2	0	22	1383	0	1
1766	1	2	2	0	8	421	0	1
1767	1	2	2	0	8	421	0	1
1768	1	2	2	0	18	967	0	1
1769	1	2	2	0	18	967	0	1
1773	1	1	1	0	8	421	0	1
1774	1	1	1	0	14	775	0	1
1775	1	1	1	0	14	775	0	1
1776	1	1	1	0	20	1191	0	1
1777	1	1	1	0	20	1191	0	1
1778	1	1	1	0	10	469	0	1
1779	1	1	1	0	10	469	0	1
1780	1	1	1	0	16	903	0	1
1781	1	1	1	0	16	903	0	1
1782	1	1	1	0	18	967	0	1
1783	1	1	1	0	18	967	0	1
1784	1	2	2	0	16	903	0	1
1785	1	2	2	0	16	903	0	1
1786	1	2	2	0	18	967	0	1
1787	1	2	2	0	18	967	0	1
1788	1	2	2	0	18	967	0	1
1789	1	2	2	0	18	967	0	1
1790	1	2	2	0	24	1620	0	1
1791	1	2	2	0	24	1620	0	1
1792	1	1	1	0	8	421	0	1
1793	1	1	1	0	8	421	0	1
1794	1	1	1	0	6	309	0	1
1795	1	1	1	0	6	309	0	1
1796	1	1	1	0	12	597	0	1
1797	1	1	1	0	12	597	0	1
1798	1	1	1	0	8	421	0	1
1799	1	1	1	0	8	421	0	1
1800	1	1	1	0	8	421	0	1
1801	1	1	1	0	8	421	0	1
1802	1	1	1	0	12	597	0	1
1803	1	1	1	0	12	597	0	1
1804	1	2	2	0	14	775	0	1
1805	1	2	2	0	14	775	0	1
1806	1	2	2	0	18	967	0	1
1807	1	2	2	0	18	967	0	1
1808	1	1	1	0	8	421	0	1
1809	1	1	1	0	8	421	0	1
1810	1	1	1	0	8	421	0	1
1811	1	1	1	0	8	421	0	1
1812	1	2	2	0	20	1191	0	1
1813	1	2	2	0	20	1191	0	1
1814	1	2	2	0	28	2196	0	1
1815	1	2	2	0	28	2196	0	1
1824	1	2	2	0	26	1836	0	1
1825	1	2	2	0	26	1836	0	1
1826	1	2	2	0	2	133	0	1
1827	1	1	1	0	8	421	0	1
1828	1	2	2	0	20	1191	0	1
1829	1	2	2	0	20	1191	0	1
1830	1	2	2	0	18	967	0	1
1831	1	2	2	0	18	967	0	1
1832	1	2	2	0	26	1836	0	1
1833	1	2	2	0	26	1836	0	1
1834	1	1	1	0	16	903	0	1
1835	1	1	1	0	16	903	0	1
1843	1	2	2	0	28	2196	0	1
1844	1	2	2	0	26	1836	0	1
1845	1	2	2	0	26	1836	0	1
1846	1	2	2	0	22	1383	0	1
1847	1	2	2	0	22	1383	0	1
1852	1	1	1	0	14	775	0	1
1853	1	1	1	0	14	775	0	1
1854	1	1	1	0	6	309	0	1
1855	1	1	1	0	6	309	0	1
1861	1	2	2	0	14	775	0	1
1862	1	2	2	0	16	903	0	1
1863	1	2	2	0	16	903	0	1
1864	1	2	2	0	20	1191	0	1
1865	1	2	2	0	20	1191	0	1
1866	1	2	2	0	18	967	0	1
1867	1	2	2	0	18	967	0	1
1868	1	2	2	0	12	597	0	1
1869	1	2	2	0	12	597	0	1
1870	1	2	2	0	6	309	0	1
1871	1	2	2	0	6	309	0	1
1872	1	2	2	0	14	775	0	1
1873	1	2	2	0	14	775	0	1
1874	1	1	1	0	12	597	0	1
1875	1	1	1	0	12	597	0	1
1876	1	1	1	0	4	217	0	1
1877	1	1	1	0	4	217	0	1
1878	1	1	1	0	14	775	0	1
1880	1	2	2	0	22	1383	0	1
1881	1	2	2	0	22	1383	0	1
1882	1	2	2	0	22	1383	0	1
1883	1	2	2	0	22	1383	0	1
1884	1	2	2	0	16	903	0	1
1885	1	2	2	0	16	903	0	1
1886	1	2	2	0	20	1191	0	1
1887	1	2	2	0	20	1191	0	1
1888	1	2	2	0	22	1383	0	1
1893	1	1	1	0	2	133	0	1
1894	1	1	1	0	14	775	0	1
1895	1	1	1	0	14	775	0	1
1896	1	1	1	0	18	967	0	1
1897	1	1	1	0	18	967	0	1
1899	1	2	2	0	20	1191	0	1
1900	1	2	2	0	16	903	0	1
1901	1	2	2	0	16	903	0	1
1902	1	2	2	0	12	597	0	1
1903	1	2	2	0	12	597	0	1
1904	1	2	2	0	20	1191	0	1
1905	1	2	2	0	20	1191	0	1
1906	1	2	2	0	20	1191	0	1
1907	1	2	2	0	20	1191	0	1
1908	1	2	2	0	18	967	0	1
1909	1	2	2	0	18	967	0	1
1910	1	2	2	0	24	1620	0	1
1913	1	1	1	0	10	469	0	1
1914	1	1	1	0	12	597	0	1
1915	1	1	1	0	12	597	0	1
1916	1	1	1	0	6	309	0	1
